id,url,manufacturer,model,rated_power_kw,rotor_diameter_m,rotor_area_m2,num_blades,hub_height_m,cut_in_wind_speed_ms,cut_out_wind_speed_ms,rated_wind_speed_ms,rotor_speed_rpm,generator_type,gearbox_type,tower_type,nacelle_weight_kg,rotor_weight_kg,tower_weight_kg,blade_weight_kg,total_weight_kg,voltage_v,frequency_hz,installation,offshore,onshore
926,https://en.wind-turbine-models.com/turbines/926-wes-20-50,WES,WES 20/50,50,20,314,2,15,3,25,9.5,100,induction,,steel tube / lattice,2200,1100,7800,100,12000,400,50 Hz,,No,Yes
923,https://en.wind-turbine-models.com/turbines/923-wes-30-250,WES,WES 30/250,250,30,707,2,30,3.5,25,13,,induction,,steel tube,7100,3600,12500,300,24000,400,50/60 Hz,1994,No,Yes
1077,https://en.wind-turbine-models.com/turbines/1077-west-gamma-2,West,West Gamma 2,2000,60,2827,2,66,3.8,20.6,11.3,55,synchronous,,steel tube,77000,,130000,6400,230000,660,50 Hz,,No,Yes
823,https://en.wind-turbine-models.com/turbines/823-west-gamma-60,West,West Gamma 60,1500,60,2827,2,61,4,27,14,44,Asynchronus,,Steel tube,89000,21000,121000,6500,240000,1450,50 Hz,1992,No,Yes
1076,https://en.wind-turbine-models.com/turbines/1076-west-medit-320,West,West Medit 320,320,33,855,2,26,4.2,17.5,11.5,41.6,asynchronous,,steel tube,15000,,16000,1500,38000,380,60 Hz,,No,Yes
555,https://en.wind-turbine-models.com/turbines/555-westwind-westwind,WestWind,WestWind WestWind,,,,,,,,,,,,,,,,,,,,,No,Yes
299,https://en.wind-turbine-models.com/turbines/299-wikov-w2000-93,Wikov,Wikov W2000-93,2000,93,6793,3,80,3,20,11,18.1,synchronus,,tubular steel,,,,,,6300,,,No,Yes
2192,https://en.wind-turbine-models.com/turbines/2192-wincon-w-3-windflower,Wincon,"Wincon W 3 ""Windflower""",3,3.7,10.7,12,9,3.5,,,160,synchronous,,steel tube with steel wire,,,,,,240,0-400 Hz,,No,Yes
2186,https://en.wind-turbine-models.com/turbines/2186-wincon-m-22,Wincon,Wincon M 22,22,9.8,78,3,19,4,,17,,asynchronous,,steel tube,2200,,2500,,,380,50 Hz,,No,Yes
2187,https://en.wind-turbine-models.com/turbines/2187-wincon-m-55-11,Wincon,Wincon M 55/11,55,16,200,3,23,4,,15,,asynchronous 55kW / 11 kW,,steel tube,4500,,6500,,,380,50 Hz,,No,Yes
707,https://en.wind-turbine-models.com/turbines/707-wincon-w99,Wincon,Wincon W99,99,19.6,302,3,23,4,35,16,45,asynchronous,,steel tube,5500,,7200,,,380,50 Hz,,No,Yes
604,https://en.wind-turbine-models.com/turbines/604-wincon-w99-xt,Wincon,Wincon W99 XT,100,21,346,3,23,4.5,30,16,41,asynchronous,,steel tube,6300,,7200,,,380,50 Hz,,No,Yes
2188,https://en.wind-turbine-models.com/turbines/2188-wincon-m-100,Wincon,Wincon M 100,108,19,284,3,23,4,,14,,asynchronous,,steel tube,6300,,7200,,,380,50 Hz,,No,Yes
2190,https://en.wind-turbine-models.com/turbines/2190-wincon-w110-xt,Wincon,Wincon W110/XT,105,21,346,3,22,4.5,25,13,38.7,asynchronous,,16-edged,,,,,,380,50 Hz,,No,Yes
2189,https://en.wind-turbine-models.com/turbines/2189-wincon-w110-19-6,Wincon,"Wincon W110/19,6",110,19.6,302,3,23,4,,14,,asynchronous,,steel tube,5500,,7200,,,380,50/60 Hz,,No,Yes
2191,https://en.wind-turbine-models.com/turbines/2191-wincon-w200-24,Wincon,Wincon W200/24,200,24,452,3,30,4.5,25,14,41.5,asynchronous,,16-edged,,,,,,380,50 Hz,,No,Yes
1424,https://en.wind-turbine-models.com/turbines/1424-wincon-w200-25,Wincon,Wincon W200/25,200,25,491,3,29,4.5,25,12,41,asynchronous,,steel tube,,,,,,400,50 Hz,,No,Yes
708,https://en.wind-turbine-models.com/turbines/708-wincon-w200-26,Wincon,Wincon W200/26,200,26,530,3,30,4.5,25,13,39.5,Asynchronus,,Steel tube,,,,,,400,50 Hz,,No,Yes
181,https://en.wind-turbine-models.com/turbines/181-wincon-w200-26-gedser,Wincon,Wincon W200/26 Gedser,200,26,530,3,25,4.5,25,13,39.5,Asynchronus,,concrete,,,,,,400,50 Hz,,No,Yes
724,https://en.wind-turbine-models.com/turbines/724-wincon-w250-29,Wincon,Wincon W250/29,250,29,660,3,30,3,25,15,38,Asynchronus,,Steel tube,,,,,,400,50 Hz,,No,Yes
709,https://en.wind-turbine-models.com/turbines/709-wincon-w600-45,Wincon,Wincon W600/45,600,45,1590,3,45,,,,,,,Steel tube,,,,,,,,,No,Yes
441,https://en.wind-turbine-models.com/turbines/441-wincon-w755-48,Wincon,Wincon W755/48,755,48,1810,3,45,4,25,14,25,Asycron,,Steel tube,21600000,21000000,,,,690,50 Hz,,No,Yes
1375,https://en.wind-turbine-models.com/turbines/1375-weg-wind-energygroup-prototypes,WEG Wind EnergyGroup,WEG Wind EnergyGroup prototypes,,,,,,,,,,,,,,,,,,,,,No,Yes
1020,https://en.wind-turbine-models.com/turbines/1020-weg-wind-energygroup-ls1,WEG Wind EnergyGroup,WEG Wind EnergyGroup LS1,3000,60,2827,2,45,7,27,17,34,synchronous,,concrete,,31000,,,,11000,50 Hz,1985,No,Yes
1351,https://en.wind-turbine-models.com/turbines/1351-weg-wind-energygroup-weg-ms-1,WEG Wind EnergyGroup,WEG Wind EnergyGroup WEG MS-1,250,20,314,2,16.3,7.5,27,17,88,synchronous,,steel cylinder on concrete frustrum,18000,,,3000,,415,50 Hz,1983,No,Yes
609,https://en.wind-turbine-models.com/turbines/609-weg-wind-energygroup-weg-ms-2,WEG Wind EnergyGroup,WEG Wind EnergyGroup WEG MS-2,250,25,491,3,25,6,24,14,48,Asynchronus,,Steel tube,5000,,9000,2000,16000,480,60.0 Hz,,No,Yes
610,https://en.wind-turbine-models.com/turbines/610-weg-wind-energygroup-weg-ms-3,WEG Wind EnergyGroup,WEG Wind EnergyGroup WEG MS-3,300,33,855,2,25,5,25,11.5,48,induction or synchronous,,tapered galvanised steel,11500,,13000,1000,24500,480,60.0 Hz,,No,Yes
825,https://en.wind-turbine-models.com/turbines/825-weg-wind-energygroup-weg-ms-4,WEG Wind EnergyGroup,WEG Wind EnergyGroup WEG MS-4,600,41,1320,3,40,4,25,14,29,Asynchronus,,Steel tube,22700,8800,31000,1700,62200,660,50 Hz,1997,No,Yes
1549,https://en.wind-turbine-models.com/turbines/1549-wespa-200-29,WESPA,WESPA 200/29,200,29.8,698,3,36,4,25,14,41,induction,,steel tube,8300,5300,32000,,45500,415,50 Hz,,No,Yes
1550,https://en.wind-turbine-models.com/turbines/1550-wespa-200-31,WESPA,WESPA 200/31,200,31,755,3,36,4,25,13.5,41.2,induction,,steel tube,8300,5500,32000,,45800,415,50 Hz,,No,Yes
1548,https://en.wind-turbine-models.com/turbines/1548-wespa-500-47,WESPA,WESPA 500/47,500,47,1735,3,45,4,25,14.5,25,induction,,steel tube,38600,,,,,690,50 Hz,,No,Yes
1547,https://en.wind-turbine-models.com/turbines/1547-wespa-750-47,WESPA,WESPA 750/47,750,47,1735,3,45,4,25,14.5,25,induction,,steel tube,38600,,,,,690,50 Hz,,No,Yes
1052,https://en.wind-turbine-models.com/turbines/1052-windmatic-wm-10s-22,Windmatic,Windmatic WM 10s-22,22,10.2,81.7,3,12,3,25,15,67,induction,,lattice,2000,,,,,380,50 Hz,,No,Yes
1051,https://en.wind-turbine-models.com/turbines/1051-windmatic-wm-12s-30,Windmatic,Windmatic WM 12s-30,30,12.5,122.7,3,,,,,,,,lattice,,,,,,,,,No,Yes
176,https://en.wind-turbine-models.com/turbines/176-windmatic-wm-14-55,Windmatic,Windmatic WM 14-55,55,14,154,3,18,,,,,,,Lattice,,,,,,,,,No,Yes
552,https://en.wind-turbine-models.com/turbines/552-windmatic-wm-14s-65,Windmatic,Windmatic WM 14s-65,65,14,154,3,18,,,,,,,,,,,,,,,,No,Yes
712,https://en.wind-turbine-models.com/turbines/712-windmatic-wm-15s-55,Windmatic,Windmatic WM 15s-55,55,14.5,189,3,18,3.5,25,15,58,Asynchronus,,Steel tube/Lattice,,,,,,400,50 Hz,,No,Yes
593,https://en.wind-turbine-models.com/turbines/593-windmatic-wm-15s-66,Windmatic,Windmatic WM 15s-66,66,15.5,189,3,18,3.5,25,15,58,Asynchronus,,Steel tube/Lattice,4000,,,1200,,480,60 Hz,,No,Yes
177,https://en.wind-turbine-models.com/turbines/177-windmatic-wm-17s-75,Windmatic,Windmatic WM 17s-75,75,17,227,3,18,3.5,25,15,58,Asynchronus,,steel tube / lattice,4100,1300,4800,300,10100,480,50 Hz,,No,Yes
683,https://en.wind-turbine-models.com/turbines/683-windmatic-wm-17-75,Windmatic,Windmatic WM 17-75,75,17,225,3,18,3.5,25,15,58,Asynchronus,,Steel tube/Lattice,4100,1300,4800,300,10100,400,50 Hz,,No,Yes
590,https://en.wind-turbine-models.com/turbines/590-windmatic-wm-17s-95,Windmatic,Windmatic WM 17s-95,95,17,227,3,18,3.5,25,15,58,Asynchronus,,Steel tube/Lattice,4100,1300,4800,300,10100,480,60 Hz,,No,Yes
684,https://en.wind-turbine-models.com/turbines/684-windmatic-wm-19-99,Windmatic,Windmatic WM 19-99,99,19,283.5,3,24,3.5,25,12,52,induction,,steel tube / lattice,,,,,,418,50 Hz,,No,Yes
174,https://en.wind-turbine-models.com/turbines/174-windmatic-wm-19-105,Windmatic,Windmatic WM 19-105,105,19,284,3,30,,,,48,Asynchronus,,Lattice,,,,,,380,50 Hz,,No,Yes
985,https://en.wind-turbine-models.com/turbines/985-windmatic-wm-20s,Windmatic,Windmatic WM 20s,130,19.4,295.6,3,24,3.5,25,,52,induction,,Lattice or steel tube,,,,,,415,50 Hz,,No,Yes
2770,https://en.wind-turbine-models.com/turbines/2770-windmatic-wm-22-sx,Windmatic,Windmatic WM 22 sx,180,22,380,3,30,3.5,25,,45.5,induction,,steel tube,,,,,,418,50 Hz,1988,No,Yes
175,https://en.wind-turbine-models.com/turbines/175-windmatic-wm-23-200,Windmatic,Windmatic WM 23-200,200,23,416,3,30,3,25,,42,induction,,steel tube,,,,,,415,50 Hz,,No,Yes
408,https://en.wind-turbine-models.com/turbines/408-wtn-wind-techniknord-wtn-200-26,WTN Wind TechnikNord,WTN Wind TechnikNord WTN 200/26,200,26,531,3,30,4,25,13,40,Asynchronus,,Steel tube,10800,,25000,800,,400,50.0 Hz,,No,Yes
2528,https://en.wind-turbine-models.com/turbines/2528-wtn-wind-techniknord-wtn-250i,WTN Wind TechnikNord,WTN Wind TechnikNord WTN 250i,250,30,707,3,25,,,,,,,steel tube,,,,,,,50/60 Hz,,No,Yes
1273,https://en.wind-turbine-models.com/turbines/1273-wtn-wind-techniknord-wtn-250-30,WTN Wind TechnikNord,WTN Wind TechnikNord WTN 250/30,250,30,707,3,30,4,25,14,40,asynchronous,,steel tube/lattice/edged,9800,4200,32000,1200,46000,400,50/60 Hz,,No,Yes
1073,https://en.wind-turbine-models.com/turbines/1073-wtn-wind-techniknord-wtn-500-37,WTN Wind TechnikNord,WTN Wind TechnikNord WTN 500/37,500,37,1075,3,40,4,25,14,30,asynchronous,,steel tube,21000,,30000,1600,58000,690,50 Hz,,No,Yes
1504,https://en.wind-turbine-models.com/turbines/1504-wtn-wind-techniknord-wtn-500-48,WTN Wind TechnikNord,WTN Wind TechnikNord WTN 500/48,500,48,1810,3,50,3,25,12,30,induction,,steel tube / lattice,24500,11800,61500,2100,98000,690,50 Hz,,No,Yes
415,https://en.wind-turbine-models.com/turbines/415-wtn-wind-techniknord-wtn-643,WTN Wind TechnikNord,WTN Wind TechnikNord WTN 643,600,43,1452,3,40,4,25,12,27,Asynchronus,,Steel tube,20500,,48000,2000,,690,50 Hz,,No,Yes
1171,https://en.wind-turbine-models.com/turbines/1171-wtn-wind-techniknord-wtn-646,WTN Wind TechnikNord,WTN Wind TechnikNord WTN 646,600,46,1662,3,50,3,25,12,30,induction,,steel tube,24500,10500,95000,1700,130000,690,50 Hz,,No,Yes
1505,https://en.wind-turbine-models.com/turbines/1505-wtn-wind-techniknord-wtn-648,WTN Wind TechnikNord,WTN Wind TechnikNord WTN 648,600,48,1810,3,50,3,25,12,30,induction,,steel tube/ lattice,24500,10700,95000,1700,130000,690,50 Hz,,No,Yes
1430,https://en.wind-turbine-models.com/turbines/1430-wind-world-india-ww-53,Wind World (India),Wind World (India) ww-53,800,52.9,2007,3,74,3,28,11.5,29.5,synchronous,,concrete,,,,,,,,,No,Yes
244,https://en.wind-turbine-models.com/turbines/244-wind-world-ww-750-52,Wind World,Wind World WW 750/52,750,52,2123.7,3,44,3.5,20,13,22,induction,,Steel tube,25000,16000,73000,,115000,690,50.0 Hz,,No,Yes
241,https://en.wind-turbine-models.com/turbines/241-wind-world-w2080,Wind World,Wind World W2080,120,20.8,340,,24,4,25,14,42.6,Leroy Somer,,Rørtårn,3100,2600,7500,,,380,,,No,Yes
237,https://en.wind-turbine-models.com/turbines/237-wind-world-w2320-150,Wind World,Wind World W2320/150,150,23.2,423,,29.7,4,25,13,41.9,,,Rørtårn,4200,3000,10500,,,380,,,No,Yes
242,https://en.wind-turbine-models.com/turbines/242-wind-world-w2320-160,Wind World,Wind World W2320/160,160,23.2,423,,29.7,4,25,13,41.9,ASEA,,Rørtårn,4200,3000,10500,,,380,,,No,Yes
722,https://en.wind-turbine-models.com/turbines/722-wind-world-w2460-100,Wind World,Wind World W2460/100,100,24.6,475,3,30,,,,,,,Steel tube,,,,,,,,,No,Yes
239,https://en.wind-turbine-models.com/turbines/239-wind-world-w2500,Wind World,Wind World W2500,220,25,491,3,31,2,25,13.5,41,asynchronous,,steel tube,6800,5000,13500,800,25000,400,50 Hz,,Yes,Yes
238,https://en.wind-turbine-models.com/turbines/238-wind-world-w2700,Wind World,Wind World W2700,150,27,573,3,31,3,25,12,35.7,induction,,steel tube,8000,5700,13500,800,25000,415,50 Hz,,No,Yes
723,https://en.wind-turbine-models.com/turbines/723-wind-world-w2800-150,Wind World,Wind World W2800/150,150,28,616,3,30,4,25,,53,induction,,Steel tube,6800,5700,19000,800,31000,400,50 Hz,,No,Yes
379,https://en.wind-turbine-models.com/turbines/379-wind-world-w3000-250,Wind World,Wind World W3000/250,250,29.2,670,3,31,2,25,12,38.5,Asynchronus,,Steel tube,7900,5000,34000,800,47000,400,50.0 Hz,,No,Yes
240,https://en.wind-turbine-models.com/turbines/240-wind-world-w3700,Wind World,Wind World W3700,500,37,1075,3,33.5,2,25,13,30,asynchronous,,steel tube,21400,11000,27000,1600,60000,690,50 Hz,,No,Yes
143,https://en.wind-turbine-models.com/turbines/143-wind-world-w4100,Wind World,Wind World W4100,500,40.1,1263,3,41.5,2,20,15,28.2,Asynchronus,,Tubular steel,26100,7800,39000,1400,73000,690,50.0 Hz,,No,Yes
243,https://en.wind-turbine-models.com/turbines/243-wind-world-w4200,Wind World,Wind World W4200,600,42,1385,3,45,4.5,20,14,28.2,induction,,Steel tube,23000,12400,70000,,106000,690,50.0 Hz,,No,Yes
420,https://en.wind-turbine-models.com/turbines/420-wind-world-w4800-750,Wind World,Wind World W4800/750,750,48,1810,3,41.5,2,25,12.5,30,Asynchronus,,Steel tube,25000,,54000,1500,,690,50.0 Hz,,No,Yes
2358,https://en.wind-turbine-models.com/turbines/2358-wind-world-w5200-750,Wind World,Wind World W5200/750,750,52,2123,3,45,3.5,20,13,22,induction,,steel tube,25000,16000,73000,,115000,690,50 Hz,1998,No,Yes
721,https://en.wind-turbine-models.com/turbines/721-windflow-33-500,Windflow,Windflow 33-500,500,33.2,866,2,29,5.5,30,13.7,51,synchron,,steel tube,12700,4000,28600,900,45000,415,50/60 Hz,,No,Yes
1943,https://en.wind-turbine-models.com/turbines/1943-windflow-45-500,Windflow,Windflow 45-500,500,45,1590,2,31.5,4.5,25,11.5,35,synchronous directly on-line,,steel tube,20400,,25000,,45400,480,50/60 Hz,,No,Yes
1496,https://en.wind-turbine-models.com/turbines/1496-windflower-w3,Windflower,Windflower W3,3,3.7,10.7,12,9,3.5,,19,158,synchronous,,steel wire,,,,,,240,0-400 Hz,,No,Yes
348,https://en.wind-turbine-models.com/turbines/348-windharvester-wh-15,Windharvester,Windharvester WH 15,15,,,,9,,,,,,,,,,,,,,,,No,Yes
349,https://en.wind-turbine-models.com/turbines/349-windharvester-wh-45,Windharvester,Windharvester WH 45,45,17,227,3,15.5,4,20.2,11.2,,,,Lattice,,,,,,,,,No,Yes
1744,https://en.wind-turbine-models.com/turbines/1744-windkraft-zuercher-300-kw,Windkraft Zürcher,Windkraft Zürcher 300 kW,300,22,216,3,22,1.2,30,10,6,synchronous permanent,,steel tube,,8500,14500,2500,23000,460,50 Hz,,No,Yes
2239,https://en.wind-turbine-models.com/turbines/2239-windkraft-zentrale-elektromat-0-2kw-hd212,Windkraft-Zentrale,"Windkraft-Zentrale elektrOmat 0,2kW HD212",0.2,2,3.1,2,3,3,17,7.9,900,four-pole DC generator,,lattice,,,,,,12,50 Hz,,No,Yes
2238,https://en.wind-turbine-models.com/turbines/2238-windkraft-zentrale-elektromat-0-3kw-hd312,Windkraft-Zentrale,"Windkraft-Zentrale elektrOmat 0,3kW HD312",0.3,2.3,4.2,2,4,2.2,25,8,360,Permanent magnet brushless,,lattice,0,,,,,12,50 Hz,,No,Yes
115,https://en.wind-turbine-models.com/turbines/115-windkraft-zentrale-elektromat-10kw,Windkraft-Zentrale,Windkraft-Zentrale elektrOmat 10kW,10,4,12.6,16,,,,,,,,,,,,,,,,,No,Yes
2285,https://en.wind-turbine-models.com/turbines/2285-windkraft-zentrale-elektromat-10kw-3-blade-version,Windkraft-Zentrale,Windkraft-Zentrale elektrOmat 10kW / 3 blade version,10,10,78,3,14,4,48,12,70,inner pole synchronous. 4-pol,,lattice,1000,400,1700,100,3000,380,50. variable Hz,1985,No,Yes
1579,https://en.wind-turbine-models.com/turbines/1579-windkraft-zentrale-elektromat-12kw,Windkraft-Zentrale,Windkraft-Zentrale elektrOmat 12kW,12,,,,,,,,,,,,,,,,,,,,No,Yes
1580,https://en.wind-turbine-models.com/turbines/1580-windkraft-zentrale-elektromat-20kw,Windkraft-Zentrale,Windkraft-Zentrale elektrOmat 20kW,20,10,86,3,14,3,30,11,70,synchronous,,lattice,1000,400,1700,,3000,380,50 Hz,,No,Yes
921,https://en.wind-turbine-models.com/turbines/921-windkraft-zentrale-elektromat-25kw,Windkraft-Zentrale,Windkraft-Zentrale elektrOmat 25kW,25,10.4,85,3,14.5,4,48,11,75,synchronous,,Lattice,1000,400,1700,,3000,380,50 Hz,1987,No,Yes
328,https://en.wind-turbine-models.com/turbines/328-windmaster-hmz-wm-100,WindMaster / HMZ,WindMaster / HMZ WM 100,100,22,373,3,23,4.5,22,10.8,48,induction,,tubular tapered welded steel,,,8600,,15500,380,50/60 Hz,,No,Yes
2193,https://en.wind-turbine-models.com/turbines/2193-windmaster-hmz-wm-150,WindMaster / HMZ,WindMaster / HMZ WM 150,150,22,373,3,23,5,25,12.5,52,induction,,tubular tapered welded steel,,,8600,,18500,380,50/60 Hz,,No,Yes
2196,https://en.wind-turbine-models.com/turbines/2196-windmaster-hmz-wm-200,WindMaster / HMZ,WindMaster / HMZ WM 200,200,21.8,373,3,23,5,26,16,54,induction,,tubular tapered welded steel,,,8600,,18500,380,50/60 Hz,,No,Yes
2197,https://en.wind-turbine-models.com/turbines/2197-windmaster-hmz-wm-225,WindMaster / HMZ,WindMaster / HMZ WM 225,225,22.5,400,3,23,4,25,17.5,54,induction,,tubular tapered welded steel,,,8600,,18500,380,50/60 Hz,,No,Yes
2194,https://en.wind-turbine-models.com/turbines/2194-windmaster-hmz-wm-300-25,WindMaster / HMZ,WindMaster / HMZ WM 300/25,300,25,492,3,22.6,5,25,15,52,induction,,steel tube. tapered,6200,3900,18000,800,25000,480,60 Hz,,No,Yes
326,https://en.wind-turbine-models.com/turbines/326-windmaster-hmz-wm-300-28,WindMaster / HMZ,WindMaster / HMZ WM 300/28,300,28,615,3,33,4,25,14,43,Asynchronus,,Steel tube,15000,,27000,800,,380,50.0 Hz,,No,Yes
1074,https://en.wind-turbine-models.com/turbines/1074-windmaster-hmz-wm-300-30,WindMaster / HMZ,WindMaster / HMZ WM 300/30,300,30,707,3,33,4,25,13,43,asynchronous,,steel tube,15000,,18000,900,38000,380,50 Hz,,No,Yes
2195,https://en.wind-turbine-models.com/turbines/2195-windmaster-hmz-wm-600-vs45,WindMaster / HMZ,WindMaster / HMZ WM 600 VS45,600,45.9,1655,3,52,3,25,11,32,asynchronous 4 poles,,steel tube,48000,12000,50000,1700,110000,690,50/60 Hz,,No,Yes
327,https://en.wind-turbine-models.com/turbines/327-windmaster-hmz-wm-750,WindMaster / HMZ,WindMaster / HMZ WM 750,750,43.4,1479,2,48,4.5,26,13,32,asynchronous,,steel tube,49000,,40000,2300,99000,660,50.0 Hz,,No,Yes
1075,https://en.wind-turbine-models.com/turbines/1075-windmaster-hmz-wm-1300,WindMaster / HMZ,WindMaster / HMZ WM 1300,1300,45,1590,2,57.4,5,25,15,33,asynchronous,,steel tube,,,,,,660,50 Hz,,No,Yes
2615,https://en.wind-turbine-models.com/turbines/2615-windmolens-op-maat-lwt25-45r200ht,Windmolens op Maat,Windmolens op Maat LWT25 / 45R200HT,25,16,199.8,3,15,3,25,12,45,induction,,tube tower featuring a ?lt Foot,1700,,3200,,4900,400,50 Hz,,No,Yes
1372,https://en.wind-turbine-models.com/turbines/1372-windspot-7-5kw,Windspot,Windspot 7.5Kw,7.5,6.3,31.2,3,12,3,20,12,,synchronous permanent,,steel tube,,,,,400,220,50/60 Hz,,No,Yes
416,https://en.wind-turbine-models.com/turbines/416-windtec-wt646,Windtec,Windtec WT646,600,45.8,1647,3,51,3.5,30,11.5,33,Double Fed Asyn,,concrete,19500,,353000,1500,,690,50 Hz,,No,Yes
1172,https://en.wind-turbine-models.com/turbines/1172-windtec-wt650,Windtec,Windtec WT650,600,50,1963,3,47,3.5,20,11,27,Double fed induction,,steel tube,28000,7500,68000,,105000,690,50 Hz,,No,Yes
676,https://en.wind-turbine-models.com/turbines/676-windtec-wt1566,Windtec,Windtec WT1566,1500,66,3421,3,,3,25,12,1122,,,,,,260000,5600000,,690,,2000,No,Yes
1167,https://en.wind-turbine-models.com/turbines/1167-windtec-wt1570,Windtec,Windtec WT1570,1500,70,3848,3,63,3.5,20,11,22,Double fed induction,,steel tube,70000,30000,130000,,240000,690,50.0 Hz,,No,Yes
1168,https://en.wind-turbine-models.com/turbines/1168-windtec-wt1577,Windtec,Windtec WT1577,1500,77,4708,3,93.6,3,20,11,19,Double fed induction,,steel tube / *hybrid,70000,33000,200000,,300000,690,50 Hz,,No,Yes
2316,https://en.wind-turbine-models.com/turbines/2316-windwise-maxcap-141,windwise,windwise maxcap 141,2300,141,15614,3,107,,,,,synchronous,,steel tube,,,,,,,50/60 Hz,2021,No,Yes
2649,https://en.wind-turbine-models.com/turbines/2649-windwise-maxcap-160,windwise,windwise maxcap 160,4000,160,20106,3,120,3,25,9.5,,synchronous,,steel tube,,,,,,,50/60 Hz,,No,Yes
539,https://en.wind-turbine-models.com/turbines/539-windworks-windworker-10,Windworks,Windworks Windworker 10,9,10,79,3,,,,,45,Synchronous multi-pole,,Steel tube,,,,,,,,,No,Yes
1544,https://en.wind-turbine-models.com/turbines/1544-winwind-wwd-1-d56,WinWinD,WinWinD WWD-1 D56,1000,56,2463,3,50,3.6,20,12.5,26,synchronous permanent,,steel tube,36000,20000,90000,,146000,690,50.0 Hz,,No,Yes
486,https://en.wind-turbine-models.com/turbines/486-winwind-wwd-1-d60,WinWinD,WinWinD WWD-1 D60,1000,60,2827,3,50,3.6,20,12.5,26,Synchronous permanent,,Steel tube,36000,20000,90000,3300,146000,690,50.0 Hz,,No,Yes
1543,https://en.wind-turbine-models.com/turbines/1543-winwind-wwd-1-d64,WinWinD,WinWinD WWD-1 D64,1000,64,3217,3,50,3.6,25,12.5,26,synchronous permanent,,steel tube,36000,20000,90000,,146000,690,50 Hz,,No,Yes
487,https://en.wind-turbine-models.com/turbines/487-winwind-wwd-3-d90,WinWinD,WinWinD WWD-3 D90,3000,90,6475,3,80,4,25,12.5,18,Synchronous permanent,,Steel tube,,,,,,690,50 Hz,,No,Yes
488,https://en.wind-turbine-models.com/turbines/488-winwind-wwd-3-d100,WinWinD,WinWinD WWD-3 D100,3000,100,7917,3,80,4,25,11.5,18,Synchronous permanent,,Steel tube,,,,,,690,50 Hz,,No,Yes
489,https://en.wind-turbine-models.com/turbines/489-winwind-wwd-3-d103,WinWinD,WinWinD WWD-3 D103,3000,103,8332,3,80,4,25,11.5,18,Synchronous permanent,,Steel tube,,,,,,690,50 Hz,,No,Yes
490,https://en.wind-turbine-models.com/turbines/490-winwind-wwd-3-d109,WinWinD,WinWinD WWD-3 D109,3000,109,9348,3,80,4,25,11,18,Synchronous permanent,,Steel tube,,,,,,690,50 Hz,,No,Yes
491,https://en.wind-turbine-models.com/turbines/491-winwind-wwd-3-d120,WinWinD,WinWinD WWD-3 D120,3000,120,11366,3,90,3,25,11,15,Synchronous permanent,,Steel tube/Hybrid,80000,,,,,690,50 Hz,,No,Yes
1036,https://en.wind-turbine-models.com/turbines/1036-wipo-airjet-5,WIPO,WIPO AIRJet 5,5,6,28,3,12,3.5,25,10,250,synchronus permanent,,steel tube,300,,,,,,,,No,Yes
317,https://en.wind-turbine-models.com/turbines/317-wipo-winforce-10kw,WIPO,WIPO WINForce 10kW,10,9.8,75.4,3,12,3.5,25,9,150,PMG Synchronus,,,,,,,,230,50 Hz,,No,Yes
1281,https://en.wind-turbine-models.com/turbines/1281-wobbelkow-eigenbau,Wobbelkow,Wobbelkow Eigenbau,,,,8,,,,,,,,,,,,,,,,,No,Yes
126,https://en.wind-turbine-models.com/turbines/126-wienpahl-prototype,Wienpahl,Wienpahl Prototype,0.5,3.6,10,3,11,3.5,25,6,,,,,,,,,,,,,No,Yes
1645,https://en.wind-turbine-models.com/turbines/1645-wwa-falcon-40,WWA,WWA Falcon 40,10,7.1,39.9,3,18,3.5,,11,,Asynchron,,Monoturm / Mast mit Drahtseilabspannung,,,,,,400,50 Hz,,No,Yes
